% time	cellId	Interference
7.01193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.01193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.11193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.11193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.21193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.21193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.31193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.31193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.41193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.41193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.51193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.51193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.61193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.61193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.71193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.71193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.81193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.81193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.91193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
7.91193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.01193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.01193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.11193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.11193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.21193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.21193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.31193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.31193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.41193	1	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
8.41193	2	1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 1.35324e-20 
